file_path,file_name,language
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170418_OHQ_CONF_SMI.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170418_OHQ_CONF_SMI.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170420_annexe_VV_PSYOPS.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170420_annexe_VV_PSYOPS.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20171904_CONFED OPLAN_Annex W-Civil-Military Cooperation.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20171904_CONFED OPLAN_Annex W-Civil-Military Cooperation.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\2017_04_25FRAGO_05_JCO2A_REFUGEES.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\2017_04_25FRAGO_05_JCO2A_REFUGEES.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\AJF_CONOPS_Annex W-Civil-Military Cooperation.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\AJF_CONOPS_Annex W-Civil-Military Cooperation.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX A.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX A.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX D.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX D.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX E Bis.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX E Bis.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX II.doc.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX II.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX W.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX W.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX X.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\JCO 002 ENDURING PROTECTION ANNEX X.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170202_NU_ASAF_PE_CJ9_OPS_CIMIC-Bn-CIMICREP-TEMPLATE.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170202_NU_ASAF_PE_CJ9_OPS_CIMIC-Bn-CIMICREP-TEMPLATE.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170308_NU_ASAF_PE_J9_Liaison_PMM_UNOCHA_dep_team_leader.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170308_NU_ASAF_PE_J9_Liaison_PMM_UNOCHA_dep_team_leader.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170310_NU_ASAF_JTF_U_CJOC_SSAB.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170310_NU_ASAF_JTF_U_CJOC_SSAB.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170310_NU_ASAF_PE_CJ9_Liaison_PMM_UNOCHA_dep_team_leader.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170310_NU_ASAF_PE_CJ9_Liaison_PMM_UNOCHA_dep_team_leader.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170310_NU_ASAF_R_PE_CIMIC_BN_SITREP.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170310_NU_ASAF_R_PE_CIMIC_BN_SITREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170311_NU_ASAF_JTF_CJ9_DAILY_ assessment.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170311_NU_ASAF_JTF_CJ9_DAILY_ assessment.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170312_NU_ASAF_JTF_CJ9_OPS_CIMICREP V4.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170312_NU_ASAF_JTF_CJ9_OPS_CIMICREP V4.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170418_OHQ_CONF_SMI.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170418_OHQ_CONF_SMI.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170419_NP_JTIOWG-Template 2104.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170419_NP_JTIOWG-Template 2104.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170420_FHQ_J3 EFFETS_Tableau des actions d'influences.xlsx.csv","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170420_FHQ_J3 EFFETS_Tableau des actions d'influences.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170420_JCO_J3 effets.doc.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170420_JCO_J3 effets.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170421_FHQ_ASSESSREP.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170421_FHQ_ASSESSREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170421_LCC_G9_CIMIC_ASSESSREP.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170421_LCC_G9_CIMIC_ASSESSREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170422_LCC_G9_DAILY_ ASSESSMENT.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170422_LCC_G9_DAILY_ ASSESSMENT.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170423_LCC_G9_CIMIC_4 boxes-CHERBOURG PSYOPS GENDARMES MONT-V2.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170423_LCC_G9_CIMIC_4 boxes-CHERBOURG PSYOPS GENDARMES MONT-V2.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170423_LCC_G9_DAILY_ ASSESSMENT.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170423_LCC_G9_DAILY_ ASSESSMENT.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170423_LCC_G9_PMM_Liaison_Prefet of SAINT-LO.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170423_LCC_G9_PMM_Liaison_Prefet of SAINT-LO.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170424_LCC_G9_DAILY_ ASSESSMENT.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170424_LCC_G9_DAILY_ ASSESSMENT.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170424_SOCC_INTREP_001.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170424_SOCC_INTREP_001.docx.txt",de
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170425_LCC_G9_CIMIC_SITREP.xlsx.csv","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170425_LCC_G9_CIMIC_SITREP.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170425_LCC_G9_DAILY_ ASSESSMENT.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170425_LCC_G9_DAILY_ ASSESSMENT.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170426_LCC_G9_CIMIC_SITREP.xlsx.csv","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170426_LCC_G9_CIMIC_SITREP.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170426_LCC_G9_DAILY_ ASSESSMENT.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20170426_LCC_G9_DAILY_ ASSESSMENT.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20172204_FHQ_ASSESSREP.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20172204_FHQ_ASSESSREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20172304_FHQ_ASSESSREP.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20172304_FHQ_ASSESSREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20172404_FHQ_ASSESSREP.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\20172404_FHQ_ASSESSREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\2017_04_25FRAGO_05_JCO2A_REFUGEES.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\2017_04_25FRAGO_05_JCO2A_REFUGEES.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\2504_FHQ_ASSESSREP.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\2504_FHQ_ASSESSREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\ASSESSREP CIMIC du 220417.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\ASSESSREP CIMIC du 220417.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\BRIEF JTIOWG 2104.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\BRIEF JTIOWG 2104.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\BRIEF JTIOWG 2204.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\BRIEF JTIOWG 2204.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\BRIEF JTIOWG 2404.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\BRIEF JTIOWG 2404.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170420.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170420.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170421.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170421.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170422.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170422.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170423.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170423.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170424.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170424.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170425.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170425.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170426 v2.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170426 v2.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170426.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\CFD_JOC_SAB_20170426.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\EDG_FRAGO 002.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\EDG_FRAGO 002.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\EDG_FRAGO 003.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\EDG_FRAGO 003.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\ELEMENTS DE LANGAGE V2.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\ELEMENTS DE LANGAGE V2.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\FRAGO Humanitarian Corridor.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\FRAGO Humanitarian Corridor.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\J3E CR réunion OCHA 24avril.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\J3E CR réunion OCHA 24avril.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\PSYOPS UPDATE 24.04.2017.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\PSYOPS UPDATE 24.04.2017.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\PSYOPS UPDATE 25.04.2017.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\PSYOPS UPDATE 25.04.2017.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\SAB CIMIC 250417.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\SAB CIMIC 250417.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\SAB CIMIC 260417.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\SAB CIMIC 260417.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\SAB partie influence 2104.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\SAB partie influence 2104.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\Synchro Matrix V2.xlsx.csv","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\Synchro Matrix V2.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TABLEAU_EFFETS J3 EFFETS CONF.xlsx.csv","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TABLEAU_EFFETS J3 EFFETS CONF.xlsx.csv",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TALKING POINT COMANFOR.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TALKING POINT COMANFOR.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_11302104.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_11302104.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_23_Apr.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_23_Apr.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_24_Apr.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_24_Apr.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_25_Apr.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_25_Apr.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_26-27_Apr a modifier.pptx.txt","Archives coalition\Mentors CPOIA\J9\Exemples PMM, SITREP, CIMICREP\TARGETING SLIDES JTIOWG_26-27_Apr a modifier.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Infos divers\20140407_NP_CIAE_GIACM_ACM3_Intervention MAE_CDC_MS_MME TRILLON.pdf.txt","Archives coalition\Mentors CPOIA\J9\Infos divers\20140407_NP_CIAE_GIACM_ACM3_Intervention MAE_CDC_MS_MME TRILLON.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Infos divers\20140410_NP_CIAE_GIACM_UNOCHA.pptx.txt","Archives coalition\Mentors CPOIA\J9\Infos divers\20140410_NP_CIAE_GIACM_UNOCHA.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Infos divers\20140410_NP_CIAE_UNHCR - Présentation Stefan MAIER - Lyon - GIACM.ppt.txt","Archives coalition\Mentors CPOIA\J9\Infos divers\20140410_NP_CIAE_UNHCR - Présentation Stefan MAIER - Lyon - GIACM.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Infos divers\20140415_NP_CIAE_GIACM_Coordination interministérielle D. SCHLOSSER.pptx.txt","Archives coalition\Mentors CPOIA\J9\Infos divers\20140415_NP_CIAE_GIACM_Coordination interministérielle D. SCHLOSSER.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Infos divers\CIAE_GCP_CIMIC_STRUCTURE ET FONCTIONNEMENT DU PCIAT.pdf.txt","Archives coalition\Mentors CPOIA\J9\Infos divers\CIAE_GCP_CIMIC_STRUCTURE ET FONCTIONNEMENT DU PCIAT.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Infos divers\CIAE_GPC_CIMIC_CONCEPT ET DOCTRINE.pdf.txt","Archives coalition\Mentors CPOIA\J9\Infos divers\CIAE_GPC_CIMIC_CONCEPT ET DOCTRINE.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Infos divers\CIAE_GPC_CIMIC_CONTRIBUTION CIMIC A LA PLANIFICATION OPERATIONNELLE.pdf.txt","Archives coalition\Mentors CPOIA\J9\Infos divers\CIAE_GPC_CIMIC_CONTRIBUTION CIMIC A LA PLANIFICATION OPERATIONNELLE.pdf.txt",fr
